AAPL,GOOG,GOOGL,C,BA,MS,MSFT,GS,BAC,NDAQ,T,WFC,AMZN,MCO,BLK,CVX,INTC,PFE,ORCL,HPQ,SBUX,CSCO,NFLX,MRK,CME,BBY,MET,EBAY,CMCSA,MA,CAT,FDX,QCOM,NKE,MCD,HD,DISCA,DISCK,PEP,STT,AMGN,HAL,ALL,MMM,AXP,COP,MDT,CCL,XOM,RTN,TXN,EA,USB,DE,UTX,ADBE,HES,M,XRX,BSX,APA,BIIB,ETFC,EXC,GE,LEN,WHR,MO,KMI,TIF,AVGO,GIS,SLB,ILMN,ETN,ETR,AES,NVDA,JNJ,LMT,AFL,AMAT,DUK,COTY,HUM,GD,HAS,IVZ,DISH,K,AON,AGN,JPM,WYNN,EXPE,PLD,L,JWN,ACN,HCA
-0.1519065,-0.12418132,-0.121186145,-0.15310015,0.033388678,-0.16412665,-0.040115077,-0.09359529,-0.13934919,-0.06171314,-0.09099262,-0.093488716,-0.07194746,-0.07418368,-0.061808284,-0.07149507,-0.07692434,-0.05937885,-0.029498525,0.10666303,-0.051642258,-0.0817362,-0.07630407,0.0008378128,-0.024171058,0.02115489,-0.1356953,0.00037894992,0.015777225,-0.17606585,-0.03128238,0.010349437,-0.009316965,-0.13599844,-0.022689749,-0.0063423994,0.0039354516,0.019934818,-0.016364908,-0.09247921,0.1730372,0.0651476,-0.116545394,-0.044424012,-0.07182028,-0.08555166,0.022268817,0.013734947,-0.0855739,-0.04044087,0.0050866404,-0.0074145864,-0.09108621,-0.05971219,-0.0459051,-0.083625995,-0.08706782,-0.0076017496,-0.040769745,-0.0663397,-0.04929377,-0.04987778,0.12022201,0.14149582,-0.12190437,0.10160156,-0.01424015,0.049618848,-3.145435e-05,-0.113091365,0.016951263,0.031779297,0.011077343,-0.12752227,-0.07532732,0.075058006,0.06720389,-0.07324473,-0.10628149,0.008277318,0.009744188,0.012821049,0.029121073,-7.3969233e-31,-0.021757077,-0.066122495,-0.06484312,-0.03218378,-0.09295305,0.15726763,0.04653627,-0.02041139,-0.1180183,-0.025728144,-0.045600183,-0.05244177,-0.01529495,0.06639398,-0.0006152031,-9.281386e-16
0.1454765,0.12592547,0.12578043,0.18935505,0.11387223,0.25699297,0.16559583,0.15564711,0.1954037,0.1552698,0.20540705,0.1951989,0.06289419,0.19351701,0.24477282,0.14478964,0.19529457,0.082669236,0.20764981,0.25936392,0.20690437,0.21637176,0.23601252,0.1388585,0.15672839,0.15337256,0.19671068,0.27291483,0.21120939,0.033120055,0.19903615,0.22437134,0.17794687,0.13836347,0.20455886,0.17696513,0.21213827,0.1574575,0.13469505,0.1594584,0.15758474,0.15966837,0.2198944,0.09788514,0.2375772,0.11555099,0.25365204,0.22746627,0.21540257,0.10864507,0.21395266,0.23162545,0.267717,0.19998842,0.21975228,0.2807271,0.12755357,0.068120115,0.2436645,0.16136579,0.109541826,0.2115009,0.28241882,0.21412754,0.08416054,0.35138464,0.23516807,0.18003494,-0.012569726,0.20845959,0.063596494,0.06840637,0.20630215,0.2459652,0.15867116,0.15830517,0.15660979,0.21235456,0.081567414,0.056042556,0.23944613,0.08965848,0.10417535,-0.03280493,0.13045116,0.18199569,0.25521103,0.24018113,0.2146046,0.2190245,0.11484275,0.09088341,0.19486699,0.13821633,0.20981173,0.12147673,0.2817083,0.1632382,0.12406881,-1.020805e-28
-0.043965712,0.024828656,0.03091866,0.041968767,0.0179688,-0.05659709,-0.055537265,0.047758657,-0.11001913,-0.058060326,-0.027976727,0.014744777,-0.09150226,-0.096381456,-0.032530237,-0.14503488,-0.105194114,-0.06221759,-0.10370538,-0.016765265,-0.0929507,-0.062255275,0.06579598,-0.08746978,0.050166853,-0.07957925,-0.06945549,-0.025458844,-0.061846677,-0.053527832,-0.12300303,-0.0836352,-0.0282136,0.003022949,-0.0029615005,-0.017384853,0.024733562,-0.021994287,-0.08243426,0.09429548,-0.08071603,-0.08003898,0.043259252,-0.09127247,-0.12741995,-0.06312181,0.038169637,0.010508204,-0.070491694,-0.05151393,-0.04136249,-0.06864429,0.05241347,0.014066656,-0.0051460476,-0.09690012,-0.10026821,0.0024008525,0.026775708,-0.0007194221,-0.16264622,-0.16410542,-0.014828859,-0.030919036,-0.079209946,-0.103184864,-0.06463125,0.01071149,0.00440984,-0.021166455,-0.0053929836,8.447115e-05,-0.092344806,0.022550486,-0.07116725,-0.06579801,-0.11576249,-0.06540449,-0.022860553,-0.061316494,-0.054625772,0.002199035,-0.032254744,-0.0046450407,0.02960347,-0.07927987,0.06496622,-0.08500946,-0.0858489,-0.029878186,-0.05873565,-0.012646805,-0.00360638,-0.08323592,0.052843176,-0.06744098,-0.047173966,-0.013775587,-0.19393942,3.219385e-22
0.057193346,0.03281674,0.03584412,0.07288146,0.061380092,0.21106108,0.17051774,0.13383955,0.03445115,0.13159451,-0.019229295,0.039664082,0.043159436,0.17055225,0.04098678,-0.021617167,0.021051956,0.023270402,0.12882684,0.15935332,0.18225531,0.10528784,0.12752354,-0.08992533,0.14698952,0.024909284,0.13834602,0.13573271,0.01907356,0.06415368,0.07560181,0.040656388,-0.062113035,0.036812518,0.01496427,-0.006598002,0.18309031,0.13940252,-0.05231796,0.2522503,0.010010741,-0.0014181107,-0.0062214364,-0.012147099,0.036876775,0.01269418,0.094313055,0.07793226,0.04774972,0.07096197,-0.00042451586,0.044129156,0.057915647,0.08308567,-0.012161499,0.12493379,0.06805868,0.09325113,0.018233962,0.046095215,0.03996682,-0.020620499,0.08532078,0.048912622,0.07575506,0.08130871,0.10420379,-0.08305871,5.754478e-30,0.10132762,-0.012183079,-0.045869317,0.021470206,0.051775888,0.10344948,0.039439272,-0.018411191,0.22184743,-0.11518228,-0.04336395,0.10718097,-0.026352363,-0.03322369,-4.999083e-06,0.05547191,0.086616226,0.1493544,-0.075294815,0.1161797,-0.12086463,-0.0029679653,0.13464928,0.058411922,0.14239712,0.16066939,0.068833254,0.10059839,-0.008427387,0.06113553,7.2343945e-27
-0.022560624,0.10387571,0.105158076,0.009367679,0.010600859,-0.06108906,-0.043171145,0.031592652,-0.00475805,0.11180427,0.08103942,-0.038457666,0.00051990116,-0.06225086,-0.080869794,-0.07002849,0.005762147,-0.045319412,0.06588557,-0.09707339,-0.06921618,-0.007619247,-0.065504394,0.053615883,-0.00436431,-0.024969455,0.08238897,0.08319849,0.07869609,0.0020630623,-0.012416832,0.04705546,-0.060991548,0.029444344,0.07204803,0.10486859,0.03240558,0.009985071,0.042764455,0.036511786,-0.07583152,-0.1250274,0.061827138,0.07213769,0.021784322,-0.12683232,-0.077260464,0.05523422,-0.0918048,0.06982377,-0.09123077,-0.10045118,0.034192078,-0.075310156,0.010640446,-0.0046347007,-0.00077185436,0.014558902,0.07164612,0.077573285,-0.11617723,-0.14892785,-0.045467228,0.0048575997,0.114787415,-0.054428954,-0.074155524,-0.026837692,4.4872843e-27,0.04752367,-0.08412601,-0.025213191,0.009199027,-0.118335776,0.09253801,0.027493136,0.0012747444,-0.047159225,0.0028414608,-0.08266847,-0.006687714,0.059322093,0.10272887,-1.5656384e-29,0.02352237,-0.052842133,0.0072492757,0.038558587,0.12500767,0.020196913,-0.020771764,0.039033096,0.034395054,0.015257904,0.13047402,0.025825659,0.026674949,0.06604367,-0.0077228583,-2.2525077e-23
0.1245047,0.12460509,0.10868121,0.14352867,0.20615803,0.23611194,0.12929201,0.2513767,0.20665458,0.1262339,0.061518084,0.18136284,0.22028102,0.056403328,0.22755024,0.09867898,0.12185935,0.08886095,0.13901173,0.17250201,0.24447906,0.21543781,0.14393538,0.042597663,0.18207037,0.08463149,0.23791833,0.13482107,0.011591805,-0.026514633,0.04627088,0.054616533,0.112813324,0.107351735,0.1454944,0.08408851,0.07071839,-0.01980785,0.13886479,0.24063924,-0.08489152,0.092237405,0.17225723,0.18921891,0.22037326,0.1522152,0.19478929,0.0785576,0.16678521,0.09127791,0.044292703,0.15600549,0.1321855,0.13418227,0.23313893,0.14933686,0.107729785,0.17159592,0.06702775,0.082977846,0.08618951,0.07935967,0.17532851,0.14603285,0.12883979,-0.007207745,0.20642532,0.09275601,4.371941e-19,0.11385682,-0.003219286,0.10662311,0.12274866,0.100457236,0.12517878,0.063816175,0.071361214,0.21980508,0.057391208,0.11811538,0.18681261,0.049800377,0.055390343,3.267577e-19,0.11500747,0.13166256,0.09517657,0.11266646,0.014102201,0.11087426,0.080034874,0.17733271,0.16372108,0.18838723,0.11551442,0.09326858,0.19704379,0.0560017,0.23205392,-3.8622395e-18
0.0020137168,0.013050585,0.013984568,0.1472957,0.1324046,0.06486431,-0.006828776,0.0031133576,0.07728302,-0.026225917,0.091103174,0.04259925,0.11700687,0.097199954,-0.05584671,0.03991642,0.072587065,0.046198744,-0.053236358,0.13670605,0.09422864,0.07284353,-0.016720137,0.08192201,0.16645944,0.067391776,0.054245055,0.056354336,0.09039504,0.09904103,0.21821718,0.09793471,0.035235435,0.118827865,0.01707099,0.02162923,0.14813322,0.08273579,-0.005988007,0.028111855,-0.010588986,0.05784928,0.059599973,0.08947521,0.079993,-0.0010583478,0.04440731,0.10047783,0.014423673,-0.028698657,0.16171813,0.020270444,0.00085444463,0.067753196,0.08399846,-0.017798353,-0.00030049557,0.04672365,0.15984246,-0.046251338,-0.014798309,-0.028357644,0.099589355,0.14572833,0.099741176,0.068761095,0.0890763,0.012503355,5.0400845e-28,0.0010676719,-0.0436307,-0.043927744,0.084074736,0.0003284351,0.17398024,0.052364916,0.18663895,0.09823117,0.0044130306,0.04144273,0.17416759,0.10974518,-0.031580314,-1.3319666e-06,0.08445728,0.060903993,0.11781564,0.025714425,-0.020138012,0.035362005,-0.021033842,-0.023176461,0.029376525,0.07913479,0.095239714,0.07205812,0.1341935,0.14616208,0.04390328,-7.931772e-18
-0.09251756,-0.112652585,-0.09654008,-0.18018143,-0.20306072,-0.17379194,-0.123692356,-0.10118634,-0.14642245,-0.10907014,-0.15818253,-0.20404053,-0.023799561,-0.1733419,-0.04427671,-0.11904556,-0.11122837,-0.22787482,-0.18769419,-0.11145254,-0.18450108,-0.08274598,-0.023746302,-0.16216491,-0.119515814,-0.18291508,-0.23645751,-0.07190851,-0.14286406,-0.08767923,-0.1567326,-0.22239234,-0.10780934,-0.2289322,-0.25411785,-0.103608355,-0.11674017,-0.16974162,-0.088725686,-0.20045578,-0.11807777,-0.0893036,-0.18061876,-0.18355085,-0.15568472,-0.085554875,-0.12204651,-0.1746478,-0.09215009,-0.16466387,-0.0938595,-0.065310575,-0.15602843,-0.122721545,-0.16548815,-0.19939032,-0.081167676,-0.148167,-0.13565236,-0.019091412,-0.104904756,0.0019144489,-0.14167404,-0.16453378,-0.23166156,-0.15438575,-0.18322365,-0.12117221,-1.950976e-39,-0.16987768,0.0061348677,-0.14969344,-0.12086574,-0.15627223,-0.14646858,-0.11518906,-0.20341595,0.07050673,-0.115796015,-0.0228848,-0.2139426,-0.11959951,-0.12740144,4.4937773e-05,-0.013480769,-0.2023253,-0.1336112,-0.24916063,-0.08459468,-0.19364575,-0.2013537,-0.14794767,-0.18493547,-0.17065194,0.006414521,-0.1319654,-0.17220296,-0.23557639,-0.17301965,-7.842871e-24
-0.031799298,0.014872327,0.011619568,0.118692674,0.010119477,0.07053846,0.1377821,0.05214655,0.14770526,0.12354095,0.08709037,0.028429518,-0.07795458,0.13698022,0.06348832,0.06950667,0.15179034,0.10528788,0.02969003,0.003797015,0.10892408,0.0016445544,0.08705062,0.013097554,0.11722098,0.06391679,0.15820308,0.13618323,0.1037726,0.03823897,0.063500896,0.07954288,0.06735201,0.04027719,0.09539877,0.10126087,0.04107222,-0.014681353,0.08455522,0.09840378,0.014808111,-0.016448822,0.019675842,0.114285894,0.0028943766,-0.0070658894,0.009117595,0.13276091,0.04598452,0.101486705,-0.040857922,0.049101047,0.057178013,0.06703851,0.14323409,0.08460261,-0.006354171,0.10055777,0.09845607,0.053909764,0.010114303,0.018967193,0.10211684,0.03673047,0.13436277,-0.014416432,0.08040179,-0.024168227,3.9656975e-06,0.06725051,0.062124122,0.04157923,0.09662041,-0.0021476157,-0.02660985,0.013839355,0.10395822,-0.0031561374,0.078444704,0.12317198,0.1039282,0.0017759063,0.07557231,-4.9471075e-21,0.1063281,0.041034512,0.050125152,0.08889895,0.06898028,-0.08327872,0.067093916,0.07536473,0.0020534222,0.12121706,0.029875368,0.069723085,0.07192097,0.11718171,-0.040305153,0.024158059
-0.013012618,0.00010313809,-0.0032970274,0.0047161733,-0.008347409,0.033034466,0.09189339,-0.03151197,0.046224702,-0.025618853,-0.064026594,-0.039960828,0.046297938,-0.05833395,-0.13601233,-0.017939646,-0.039427318,0.044370215,0.05202014,0.061385248,-0.1302963,-0.06073186,0.03185308,-0.014108908,0.0035471201,-0.039252583,-0.14860156,0.048203833,-0.09892913,-0.11339414,-0.09078126,-0.001634555,-0.11002267,-0.117704324,-0.0150921345,-0.066611536,-0.04643135,-0.100436136,-0.048981585,-0.13284877,0.10702995,-0.010746667,-0.05743948,0.049219973,-0.039577875,0.010721871,0.06313949,-0.08793023,0.0028588164,-0.07242084,-0.079826236,-0.16975704,-0.051584378,0.021152865,-0.03150577,-0.085241295,-0.015942985,-0.004912769,-0.059011444,-0.002484078,0.007781874,0.11194094,0.0016170372,0.063227765,-0.08688536,0.06279514,-0.0029662258,0.06178128,2.917818e-17,-0.0610247,-0.033758987,-0.025497152,0.032076377,0.029989678,-0.009811248,0.08818737,0.059199147,-0.0050699203,0.040524594,-0.07584003,-0.09076493,-0.04871985,0.03199226,-0.0024414374,-0.029062122,-0.023508457,-0.016812515,-0.0063402127,-0.10365258,0.025460081,0.0116882995,0.051216263,-0.10803057,0.16513446,0.05010077,-0.00045086205,-0.047247298,-0.0916271,-0.010973006,1.2300945e-17
-0.021834048,-0.046297505,-0.045276877,-0.061212018,-0.10688515,-0.020987973,-0.03269768,-0.10877059,-0.087236814,-0.060406167,-0.031893585,-0.10107751,-0.139021,0.024775015,-0.12855716,0.02373779,-0.011556861,-0.057600375,-0.015451752,0.09531456,0.055543236,-0.051637966,-0.03403837,-0.049369562,-0.10915644,0.0056718015,-0.087065294,-0.04335364,-0.1646913,-0.021115117,0.07791289,-0.06559902,-0.13155594,-0.09903153,0.028133404,-0.053168386,-0.06699325,-0.054387137,0.042644672,-0.070345685,-0.034527507,0.09683394,-0.049353953,0.022779202,-0.0029919199,0.04401731,0.0069159972,-0.0420288,0.03015234,-0.05071726,0.029008955,-0.102434166,-0.026876133,-0.033151746,-0.14230013,-0.10040486,-0.006386629,-0.07285528,-0.044053648,-0.042070847,0.016395371,0.06692065,-0.0569353,0.12851046,-0.067010954,-0.025275458,-0.05407099,-0.013955157,1.5346675e-15,-0.048285518,-0.015116724,-0.030256176,0.007618558,-0.0056119175,-0.050639383,-0.063892595,0.095581345,-0.043016855,-0.013507762,-0.07670334,-0.09347428,-0.006755098,0.052127264,0.0085585145,-0.025444878,-0.033080265,-0.087460786,-0.07067889,-0.0066354764,0.016830279,0.041929945,-0.07124682,-0.051471356,-0.012831524,-0.03992487,-0.03622683,-0.02142789,-0.05372128,0.07277971,1.4985197e-08
-0.029233523,0.08418108,0.08015067,0.005291825,-0.09269115,-0.10402197,0.053637546,-0.03417526,-0.017178906,0.06464746,0.07981976,0.12849966,0.031810977,0.011509586,-0.018652374,0.06085123,0.0020414502,0.0075267404,-0.06621677,-0.06804627,0.038566798,-0.15449534,0.10426484,0.011949763,0.061700244,0.029545352,-0.018776778,0.0843357,0.016628107,0.10094901,-0.034916364,-0.044693172,0.08668757,-0.030645184,-0.036031585,-0.021187054,-0.06596193,-0.11844733,0.013991057,0.022198703,-0.010638943,0.0395316,0.11349149,0.06140462,0.021440063,0.085460596,-0.0151279215,0.014955049,0.04365208,-0.0291302,-0.08057088,0.08097581,0.010425373,-0.122007385,-0.02148285,-0.0037107214,0.08760295,-0.00088988605,-0.00048612538,0.1283847,0.009874433,0.10336563,0.024706282,-0.02693997,0.13831346,0.0020715531,-0.037611816,-0.12276791,-8.130908e-14,-0.096551366,-0.038561724,-0.093379535,0.03941763,0.020655787,-0.0043031047,-0.072729096,-0.13638285,-0.01537415,0.018169438,0.01139314,-0.03793488,0.052459434,-0.082156464,3.798534e-06,-0.007381647,0.086193055,0.02027014,-0.16111398,-0.023034858,-0.14325458,-0.013666936,-0.10842901,0.02818381,0.06409091,0.042696167,0.06937183,-0.013058877,-0.05613842,-0.0024072793,-7.3030037e-06
0.057531785,-0.08708957,-0.07691796,0.014446958,0.0029353271,0.03634741,-0.04543015,-0.0079432875,0.027714273,-0.018379461,-0.031043153,-0.029628357,0.02125271,-0.012510117,0.090939626,0.029263841,-0.0010628424,-0.02351222,-0.02720688,0.06630379,0.06751177,-0.00746294,-0.013683704,-0.025331829,-0.009208854,-0.0077942493,-0.018085372,0.014338447,0.0349916,0.009930284,-0.08477594,-0.058365334,-0.043035112,0.0615015,0.011988027,-0.094248176,-0.046350826,0.05111484,-0.02702008,-0.03636556,-0.1409125,0.029178336,0.09376655,-0.010166878,-0.09198254,-0.03887495,-0.04197274,-0.044500045,0.0073883766,-0.02867924,-0.012755691,0.03687143,-0.074099444,-0.06595054,-0.019551156,0.02685754,0.015345554,-0.03814731,0.03023616,-0.06933471,0.023565345,-0.10465844,0.0212035,0.01859071,-0.08454994,0.03180304,0.09445887,-0.069918014,4.941253e-07,0.006735128,0.05270895,-0.06911337,0.063607015,0.041959893,-0.08940919,-0.007534111,0.11686132,0.050865192,-0.1201769,-0.068410955,-0.025276814,-0.12524976,0.004732083,-0.050883204,0.03346051,-0.108349204,-0.050816435,-0.029644687,0.07433352,-0.05658263,-0.098344214,0.032337017,-0.06898833,0.009931287,0.025697064,0.038057264,0.06071578,-0.04750692,0.0012110054,-5.3157647e-33
0.06227592,-0.00481896,0.0048719184,0.04863274,-0.106683515,0.051441625,0.04264837,-0.001540148,-0.10846834,0.021239411,0.09599229,0.028200293,-0.1018149,-0.08583729,0.08965735,-0.051824957,0.059562694,-0.028714545,-0.072800644,0.04857355,-0.06178287,0.0069827186,0.08512922,0.024267351,0.10260091,-0.1403377,-0.021862714,-0.07596177,-0.06200483,0.0563695,0.04908015,-0.025605481,-0.059971664,-0.0067587136,0.03263101,0.006498159,-0.045118466,-0.0630283,-0.009566819,0.1110728,-0.03980092,-0.00160775,-0.012261107,-0.05135062,0.028563669,0.018456,0.02573399,0.013518456,-0.013071442,-0.042157672,0.09430748,0.04563653,0.058446527,0.029474486,-0.063349985,-0.030349955,-0.029612474,-0.058300283,-0.029664539,-0.013776235,-0.02213813,-0.08574338,-0.07001437,-0.048593186,-0.07926666,-0.09366817,-0.00467671,0.033270992,-8.9245805e-06,0.0060220286,-0.01194864,0.0587879,0.0031881428,-0.052836623,-0.05855499,-0.055027656,-0.11851355,0.010800147,0.05398575,-0.008045337,0.02080572,-0.009402686,0.030257314,9.388138e-28,0.07408389,0.0053115734,0.119024344,0.08153028,-0.00210453,0.06936384,0.0045973146,-0.04954914,-0.052598897,-0.06523635,0.004378863,0.0047466685,0.08868812,0.0499691,-0.026064204,1.1333593e-33
0.07749118,0.043131217,0.025078509,0.0016092227,-0.012118188,0.0063363374,-0.0074859294,-0.037605446,-0.116533495,0.010312174,0.021406787,-0.0445249,0.11610558,0.0065327496,0.038041987,-0.054052986,0.021788629,-0.01644149,0.05032223,-0.0072190017,-0.017768212,0.053655352,0.015938686,-0.045142654,0.06265438,-0.0068824636,-0.07271583,0.059517857,-0.033035055,-0.036055412,0.03190149,0.11452783,-0.08055664,-0.0048399465,-0.054349564,0.056633968,-0.062476147,-0.014838253,-0.04798102,0.018804464,0.01654654,0.03777809,-0.12922658,0.025004677,-0.019319065,0.011421619,0.040423386,0.06186671,-0.026645897,-0.043222416,0.03465984,-0.00027484176,-0.09830842,0.048937593,-0.045017164,0.103305176,-0.0056877434,9.949255e-05,-0.0032362402,-0.08535389,-0.0060864566,0.024626793,-0.05790735,-0.07792899,-0.028852977,-0.00045328183,0.10017165,-0.07832415,-2.9855632e-06,-0.012654646,0.012533242,-0.0029134105,0.07744698,-0.020767862,0.037936103,-0.002550337,-0.014707756,0.049776644,-0.11335693,0.012058405,0.042482346,0.0063919257,-0.042950254,-5.7679244e-05,0.0056461627,-0.013543019,0.0397464,0.01783741,0.13857682,0.006247216,0.022877775,-0.013259967,-0.062052935,0.0639101,0.08315892,-0.077713944,0.0070303823,-0.003453522,0.101123154,-2.9993757e-13
-0.002188105,-0.051638853,-0.079335995,-0.0207998,0.03737998,-0.04995153,0.028447598,-0.03643804,-0.06197461,-0.014926336,0.05209491,0.019145658,0.051691428,-0.07482539,0.022356188,-0.03246228,-0.0024487816,-0.15559252,-0.024168048,0.0678606,0.039693292,-0.06625764,-0.035877798,-0.032171384,-0.09605244,0.07486196,-0.03799687,0.06450863,0.02892027,-0.030343724,0.017741395,0.05173571,-0.04002279,-0.056376826,-0.051701862,0.020494226,-0.024686873,-0.0410108,-0.039727293,-0.09022825,-0.14551717,-0.007490666,-0.020206476,0.00018803022,-0.038458988,-0.017371101,-0.13635139,0.011755621,-0.12051901,-0.038026713,-0.04487637,-0.04327024,-0.00097016565,0.029151468,-0.033748914,-0.11340702,-0.00028825214,0.015871016,-0.043061465,-0.051970337,-0.070067905,0.0219983,-0.037446048,-0.10950824,-0.12114369,0.036694676,-0.021222202,-0.012774851,-0.000678439,-0.05058418,0.08238016,-0.0019798882,-0.024904212,-0.07033236,0.046863776,-0.048967224,0.053081334,-0.05724852,-0.03598894,-0.03989616,-0.04078941,-0.045740023,-0.07216303,-2.0395299e-16,0.090752125,-0.026797695,-0.007558541,0.009817227,0.021731764,-0.032225955,0.0032467898,-0.11300064,-0.015997786,0.013479839,0.017173823,-0.06111089,0.027547397,0.040983845,-0.017381743,9.09832e-28
0.04188408,0.018077698,0.021367135,-0.017300725,-0.008910225,0.072070315,-0.033968385,0.16268505,-0.0034620448,-0.11595949,-0.036846343,-0.08096579,0.06796558,-0.14494061,-0.06891312,0.08882659,-0.055287726,-0.09110164,-0.021904528,-0.08432507,0.004719331,-0.010474805,-0.0012178567,0.019067703,0.01584352,-0.026959745,-0.024171159,-0.024297388,-0.01959184,-0.0463219,-0.061674673,-0.014679504,-0.024097845,-0.07084821,-0.07898752,-0.05258199,-0.020783853,0.079437725,0.020159777,0.031240774,-0.015774827,0.08647868,0.016626056,-0.034036174,0.035811454,-0.03482675,-0.033342756,-0.07200956,0.017870244,0.03450622,0.021963531,-0.015809957,-0.03877682,-0.05032172,-0.003871391,-0.055719655,0.09461285,-0.0606041,-0.023879034,0.026565231,0.10019682,-0.057995096,-0.00056398986,-0.072723426,-0.007982535,-0.1710073,-0.06400434,-0.019181905,6.642789e-09,-0.016395265,0.04476804,-0.011456868,0.077180155,-0.024994656,0.040100716,-0.038059603,-0.03142194,-0.012460155,0.0043679015,0.06907668,-0.009822091,-0.056051917,-0.051127564,-1.6620278e-16,0.0005225941,0.033051096,-0.014827915,0.043380473,0.053439897,0.06022081,-0.12042943,-0.052104075,0.011918245,-0.0020699722,0.11889874,-0.0890731,-0.04604071,-0.041768715,-0.06126643,4.342469e-28
0.14859886,0.064078815,0.06560616,0.048391473,-0.012348051,0.03370157,0.10532359,0.108435504,0.04594164,0.11761973,0.083508484,0.062245924,0.19771343,-0.0036592272,0.035082612,0.056725275,0.15174085,0.03485751,0.025970971,0.15753351,0.12545973,0.07855419,0.12888063,0.12315524,-0.042761065,0.08849941,0.0071786074,0.1490562,0.062129688,0.024286674,0.121691234,0.1024331,0.088028125,0.06435593,0.016562002,0.023127614,0.13190341,0.048821203,-0.0043449756,0.08207891,0.009163829,0.05444141,0.020989222,0.078302056,0.09811497,0.09322703,0.026305579,0.04724731,0.05689911,-0.011326397,0.13189283,0.18716131,0.034625635,0.09041743,0.094497584,0.062020876,0.011631024,0.10509154,0.0051459363,0.042739492,0.07639773,0.10092292,0.098718286,0.050434634,0.11983459,-0.05636483,0.054137096,-0.11748762,1.0356267e-09,0.08311589,0.030726781,-0.049496163,0.026981996,0.037890032,0.08334908,0.024899362,-0.017601311,0.11295715,0.051045436,0.045356046,0.08936307,0.16952126,-0.044729304,3.941481e-34,0.0049297633,0.08589064,0.102451906,0.024927389,0.00066461106,-0.065380394,-0.026385175,-0.020604247,0.0846795,0.07369762,0.07348779,-0.00911697,0.062292635,0.08410931,0.069257826,-1.2572947e-29
-0.12647697,-0.040452562,-0.043155394,-0.11354046,-0.019944103,-0.08543257,-0.07227814,-0.12835257,-0.13030446,-0.03918675,-0.061624277,-0.12759756,-0.047129776,-0.087149955,-0.07078625,-0.1008222,-0.152418,-0.12165072,-0.19231527,-0.09931591,-0.06851369,-0.19400935,-0.16798893,-0.1165432,-0.07738917,-0.19031034,-0.17335214,-0.11618726,-0.120257005,-0.06819528,-0.089184895,-0.14483385,-0.07247964,-0.11581374,-0.10220751,-0.11824704,-0.11794822,-0.046626735,-0.13916363,-0.16209564,-0.045805287,-0.0112056965,-0.20002286,-0.13996452,-0.17571609,0.004173192,-0.064492896,-0.06269148,-0.040629722,-0.13481499,-0.15788032,-0.045304883,-0.15622507,-0.1484611,-0.1774349,-0.07743685,-0.07798481,-0.13302186,-0.046641383,0.0097209215,-0.09153045,0.056065824,-0.04780507,0.020035893,-0.18694262,0.034760065,-0.16487713,-0.03421978,-0.0003416731,-0.18320124,-0.041369222,-0.061879534,-0.09468727,0.06859442,-0.097815596,0.0027844494,-0.037647538,-0.050182264,-0.13762537,-0.06766819,-0.09961134,-0.13013387,-0.084140815,-1.887156e-18,-0.05199429,-0.037674528,-0.1117839,-0.12674713,-0.09978851,-0.19980776,-0.10549119,-0.015970854,-0.09166121,-0.06175684,-0.1409379,-0.1256029,-0.1810716,-0.16449809,-0.097793415,0.00024127569
-0.024018848,-0.033268426,-0.033612583,-0.077261314,-0.024582732,-0.03224817,-0.05385354,-0.04471465,-0.09041455,-0.12782833,-0.08509924,-0.043398682,-0.056484256,-0.03082365,0.0691954,-0.11112438,-0.11106577,-0.06868655,-0.05980918,0.0029596481,0.010430051,-0.069779456,0.089982435,-0.037791215,-0.013083255,-0.06795246,-0.15491562,-0.060907375,-0.054686677,-0.15838566,-0.029739043,-0.046211664,-0.02714642,0.027566994,-0.06886086,-0.016542306,-0.020671146,-0.040369272,-0.07721748,-0.17022619,-0.15329127,-0.032320175,-0.1024705,-0.12031503,-0.017176883,-0.12991321,-0.13307267,-0.06481349,-0.09878853,0.01252713,-0.030122895,-0.075684555,-0.12443812,-0.06972521,-0.04339741,-0.044016898,-0.055338435,-0.13072012,-0.07191967,-0.146292,0.014010992,-0.09904648,-0.08432271,-0.22124623,-0.0984256,-0.07737359,-0.03795204,0.015130437,0.0018488821,0.020741496,-0.036425453,0.08986711,-0.08318571,-0.11055418,-0.13132948,-0.05133862,-0.08278192,-0.116968386,-0.091661654,-0.023908641,-0.14560327,-0.1536633,-0.0669579,-2.278468e-16,-0.038412184,-0.002469863,-0.026905917,-0.09085593,0.034842443,0.02322781,-0.041733295,-0.07315139,-0.027313206,-0.10707808,-0.021978315,-0.12167028,-0.10082841,-0.05394744,-0.13233179,4.468418e-31
